fundcode,fundname,holders
003843,中邮景泰灵活配置混合C,https://j6.dfcfw.com/charts/StockPos/003843.png?rg=NaN
003845,汇安丰恒灵活配置混合A,https://j6.dfcfw.com/charts/StockPos/003845.png?rg=NaN
003846,汇安丰恒灵活配置混合C,https://j6.dfcfw.com/charts/StockPos/003846.png?rg=NaN
003847,华安鼎丰债券发起式A,https://j6.dfcfw.com/charts/StockPos/003847.png?rg=NaN
003848,中银广利灵活配置混合A,https://j6.dfcfw.com/charts/StockPos/003848.png?rg=NaN
003849,中银广利灵活配置混合C,https://j6.dfcfw.com/charts/StockPos/003849.png?rg=NaN
003853,金鹰信息产业股票A,https://j6.dfcfw.com/charts/StockPos/003853.png?rg=NaN
003857,前海开源周期优选混合A,https://j6.dfcfw.com/charts/StockPos/003857.png?rg=NaN
003858,前海开源周期优选混合C,https://j6.dfcfw.com/charts/StockPos/003858.png?rg=NaN
003859,招商招旭纯债A,https://j6.dfcfw.com/charts/StockPos/003859.png?rg=NaN
003860,招商招旭纯债C,https://j6.dfcfw.com/charts/StockPos/003860.png?rg=NaN
003861,招商兴福混合A,https://j6.dfcfw.com/charts/StockPos/003861.png?rg=NaN
003862,招商兴福混合C,https://j6.dfcfw.com/charts/StockPos/003862.png?rg=NaN
003863,招商招祥纯债A,https://j6.dfcfw.com/charts/StockPos/003863.png?rg=NaN
003864,招商招祥纯债C,https://j6.dfcfw.com/charts/StockPos/003864.png?rg=NaN
003865,创金合信量化多因子股票C,https://j6.dfcfw.com/charts/StockPos/003865.png?rg=NaN
003866,博时富诚纯债债券,https://j6.dfcfw.com/charts/StockPos/003866.png?rg=NaN
003867,招商招景纯债A,https://j6.dfcfw.com/charts/StockPos/003867.png?rg=NaN
003868,招商招景纯债C,https://j6.dfcfw.com/charts/StockPos/003868.png?rg=NaN
003869,长信稳势纯债,https://j6.dfcfw.com/charts/StockPos/003869.png?rg=NaN
003871,华泰柏瑞天添宝货币B,https://j6.dfcfw.com/charts/StockPos/003871.png?rg=NaN
003874,浙商日添金货币A,https://j6.dfcfw.com/charts/StockPos/003874.png?rg=NaN
003875,浙商日添金货币B,https://j6.dfcfw.com/charts/StockPos/003875.png?rg=NaN
003876,华宝沪深300增强策略ETF发起式联接A,https://j6.dfcfw.com/charts/StockPos/003876.png?rg=NaN
003877,富国久利稳健配置混合A,https://j6.dfcfw.com/charts/StockPos/003877.png?rg=NaN
003878,富国久利稳健配置混合C,https://j6.dfcfw.com/charts/StockPos/003878.png?rg=NaN
003879,嘉实6个月理财债券A,https://j6.dfcfw.com/charts/StockPos/003879.png?rg=NaN
003880,嘉实稳骏,https://j6.dfcfw.com/charts/StockPos/003880.png?rg=NaN
003882,易方达瑞弘混合A,https://j6.dfcfw.com/charts/StockPos/003882.png?rg=NaN
003883,易方达瑞弘混合C,https://j6.dfcfw.com/charts/StockPos/003883.png?rg=NaN
003884,汇安沪深300指数增强A,https://j6.dfcfw.com/charts/StockPos/003884.png?rg=NaN
003885,汇安沪深300指数增强C,https://j6.dfcfw.com/charts/StockPos/003885.png?rg=NaN
003886,汇安丰利混合A,https://j6.dfcfw.com/charts/StockPos/003886.png?rg=NaN
003887,汇安丰利混合C,https://j6.dfcfw.com/charts/StockPos/003887.png?rg=NaN
003888,汇安嘉源纯债债券,https://j6.dfcfw.com/charts/StockPos/003888.png?rg=NaN
003889,汇安丰泽混合A,https://j6.dfcfw.com/charts/StockPos/003889.png?rg=NaN
003890,汇安丰泽混合C,https://j6.dfcfw.com/charts/StockPos/003890.png?rg=NaN
003891,汇安嘉裕纯债债券A,https://j6.dfcfw.com/charts/StockPos/003891.png?rg=NaN
003898,永赢丰益债券,https://j6.dfcfw.com/charts/StockPos/003898.png?rg=NaN
003900,交银瑞鑫六个月持有期混合A,https://j6.dfcfw.com/charts/StockPos/003900.png?rg=NaN
003922,长盛盛康纯债债券A,https://j6.dfcfw.com/charts/StockPos/003922.png?rg=NaN
003923,长盛盛康纯债债券C,https://j6.dfcfw.com/charts/StockPos/003923.png?rg=NaN
003926,国联恒信纯债A,https://j6.dfcfw.com/charts/StockPos/003926.png?rg=NaN
003927,国联恒信纯债C,https://j6.dfcfw.com/charts/StockPos/003927.png?rg=NaN
003929,中银证券安进债券A,https://j6.dfcfw.com/charts/StockPos/003929.png?rg=NaN
003930,中银证券安进债券C,https://j6.dfcfw.com/charts/StockPos/003930.png?rg=NaN
003940,银华盛世精选灵活配置混合发起式A,https://j6.dfcfw.com/charts/StockPos/003940.png?rg=NaN
003949,兴全稳泰债券A,https://j6.dfcfw.com/charts/StockPos/003949.png?rg=NaN
003952,兴业嘉瑞6个月定开债A,https://j6.dfcfw.com/charts/StockPos/003952.png?rg=NaN
003953,兴业嘉瑞6个月定开债C,https://j6.dfcfw.com/charts/StockPos/003953.png?rg=NaN
003956,南方产业智选股票A,https://j6.dfcfw.com/charts/StockPos/003956.png?rg=NaN
003957,安信量化精选沪深300增强A,https://j6.dfcfw.com/charts/StockPos/003957.png?rg=NaN
003958,安信量化精选沪深300增强C,https://j6.dfcfw.com/charts/StockPos/003958.png?rg=NaN
003961,易方达瑞程灵活配置混合A,https://j6.dfcfw.com/charts/StockPos/003961.png?rg=NaN
003962,易方达瑞程灵活配置混合C,https://j6.dfcfw.com/charts/StockPos/003962.png?rg=NaN
003963,博时慧选纯债定开债,https://j6.dfcfw.com/charts/StockPos/003963.png?rg=NaN
003968,交银天益宝货币A,https://j6.dfcfw.com/charts/StockPos/003968.png?rg=NaN
003969,交银天益宝货币E,https://j6.dfcfw.com/charts/StockPos/003969.png?rg=NaN
003972,国富美元债一年持有期债券(QDII)人民币,https://j6.dfcfw.com/charts/StockPos/003972.png?rg=NaN
003973,国富美元债一年持有期债券(QDII)美元现汇,https://j6.dfcfw.com/charts/StockPos/003973.png?rg=NaN
003978,中信建投稳祥A,https://j6.dfcfw.com/charts/StockPos/003978.png?rg=NaN
003979,中信建投稳祥C,https://j6.dfcfw.com/charts/StockPos/003979.png?rg=NaN
003983,鹏华丰惠债券,https://j6.dfcfw.com/charts/StockPos/003983.png?rg=NaN
003984,嘉实新能源新材料股票A,https://j6.dfcfw.com/charts/StockPos/003984.png?rg=NaN
003985,嘉实新能源新材料股票C,https://j6.dfcfw.com/charts/StockPos/003985.png?rg=NaN
003986,申万菱信中证500指数优选增强A,https://j6.dfcfw.com/charts/StockPos/003986.png?rg=NaN
003993,前海开源沪港深核心驱动混合,https://j6.dfcfw.com/charts/StockPos/003993.png?rg=NaN
003994,华富货币B,https://j6.dfcfw.com/charts/StockPos/003994.png?rg=NaN
003997,泓德添利货币A,https://j6.dfcfw.com/charts/StockPos/003997.png?rg=NaN
003998,泓德添利货币B,https://j6.dfcfw.com/charts/StockPos/003998.png?rg=NaN
003999,富荣富祥纯债A,https://j6.dfcfw.com/charts/StockPos/003999.png?rg=NaN
004001,宏利恒利债券A,https://j6.dfcfw.com/charts/StockPos/004001.png?rg=NaN
004002,宏利恒利债券C,https://j6.dfcfw.com/charts/StockPos/004002.png?rg=NaN
004005,东方民丰回报赢安混合A,https://j6.dfcfw.com/charts/StockPos/004005.png?rg=NaN
004006,东方民丰回报赢安混合C,https://j6.dfcfw.com/charts/StockPos/004006.png?rg=NaN
004008,国联鑫思路混合A,https://j6.dfcfw.com/charts/StockPos/004008.png?rg=NaN
004009,国联鑫思路混合C,https://j6.dfcfw.com/charts/StockPos/004009.png?rg=NaN
004010,华泰柏瑞鼎利灵活配置混合A,https://j6.dfcfw.com/charts/StockPos/004010.png?rg=NaN
004011,华泰柏瑞鼎利灵活配置混合C,https://j6.dfcfw.com/charts/StockPos/004011.png?rg=NaN
004020,广发景祥纯债,https://j6.dfcfw.com/charts/StockPos/004020.png?rg=NaN
004021,广发汇富一年定期债券A,https://j6.dfcfw.com/charts/StockPos/004021.png?rg=NaN
004022,广发汇富一年定期债券C,https://j6.dfcfw.com/charts/StockPos/004022.png?rg=NaN
004024,华泰保兴尊诚一年定开债,https://j6.dfcfw.com/charts/StockPos/004024.png?rg=NaN
004025,融通收益增强债券A,https://j6.dfcfw.com/charts/StockPos/004025.png?rg=NaN
004026,融通收益增强债券C,https://j6.dfcfw.com/charts/StockPos/004026.png?rg=NaN
004027,广发景源纯债A,https://j6.dfcfw.com/charts/StockPos/004027.png?rg=NaN
004028,广发景源纯债C,https://j6.dfcfw.com/charts/StockPos/004028.png?rg=NaN
004030,嘉实丰安6个月定期债券,https://j6.dfcfw.com/charts/StockPos/004030.png?rg=NaN
004031,鑫元添利三个月定开债,https://j6.dfcfw.com/charts/StockPos/004031.png?rg=NaN
004032,工银丰淳半年定开债券,https://j6.dfcfw.com/charts/StockPos/004032.png?rg=NaN
004038,中银富享定开债,https://j6.dfcfw.com/charts/StockPos/004038.png?rg=NaN
004039,中欧骏泰货币B,https://j6.dfcfw.com/charts/StockPos/004039.png?rg=NaN
004040,金鹰医疗健康产业A,https://j6.dfcfw.com/charts/StockPos/004040.png?rg=NaN
004041,金鹰医疗健康产业C,https://j6.dfcfw.com/charts/StockPos/004041.png?rg=NaN
004042,华夏鼎茂债券A,https://j6.dfcfw.com/charts/StockPos/004042.png?rg=NaN
004043,华夏鼎茂债券C,https://j6.dfcfw.com/charts/StockPos/004043.png?rg=NaN
004044,金鹰转型动力混合,https://j6.dfcfw.com/charts/StockPos/004044.png?rg=NaN
004045,金鹰添润定开债,https://j6.dfcfw.com/charts/StockPos/004045.png?rg=NaN
004048,华夏新锦汇混合A,https://j6.dfcfw.com/charts/StockPos/004048.png?rg=NaN
004049,华夏新锦汇混合C,https://j6.dfcfw.com/charts/StockPos/004049.png?rg=NaN
004050,华夏新锦升混合A,https://j6.dfcfw.com/charts/StockPos/004050.png?rg=NaN
004051,华夏新锦升混合C,https://j6.dfcfw.com/charts/StockPos/004051.png?rg=NaN
004052,华夏鼎智债券A,https://j6.dfcfw.com/charts/StockPos/004052.png?rg=NaN
004053,华夏鼎智债券C,https://j6.dfcfw.com/charts/StockPos/004053.png?rg=NaN
004056,华夏惠利货币A,https://j6.dfcfw.com/charts/StockPos/004056.png?rg=NaN
004059,鑫元招利A,https://j6.dfcfw.com/charts/StockPos/004059.png?rg=NaN
004060,博时兴盛货币B,https://j6.dfcfw.com/charts/StockPos/004060.png?rg=NaN
004061,华夏鼎隆债券A,https://j6.dfcfw.com/charts/StockPos/004061.png?rg=NaN
004062,华夏鼎隆债券C,https://j6.dfcfw.com/charts/StockPos/004062.png?rg=NaN
004063,华夏恒融债券,https://j6.dfcfw.com/charts/StockPos/004063.png?rg=NaN
004066,嘉实稳熙纯债债券,https://j6.dfcfw.com/charts/StockPos/004066.png?rg=NaN
004069,南方中证全指证券公司ETF联接A,https://j6.dfcfw.com/charts/StockPos/004069.png?rg=NaN
004070,南方中证全指证券公司ETF联接C,https://j6.dfcfw.com/charts/StockPos/004070.png?rg=NaN
004072,金元顺安金通宝货币A,https://j6.dfcfw.com/charts/StockPos/004072.png?rg=NaN
004073,金元顺安金通宝货币B,https://j6.dfcfw.com/charts/StockPos/004073.png?rg=NaN
004075,交银医药创新股票A,https://j6.dfcfw.com/charts/StockPos/004075.png?rg=NaN
004076,国联安锐意成长混合,https://j6.dfcfw.com/charts/StockPos/004076.png?rg=NaN
004077,金信民发货币A,https://j6.dfcfw.com/charts/StockPos/004077.png?rg=NaN
004078,金信民发货币B,https://j6.dfcfw.com/charts/StockPos/004078.png?rg=NaN
004079,万家鑫丰纯债A,https://j6.dfcfw.com/charts/StockPos/004079.png?rg=NaN
004080,万家鑫丰纯债C,https://j6.dfcfw.com/charts/StockPos/004080.png?rg=NaN
004083,国联安鑫隆混合A,https://j6.dfcfw.com/charts/StockPos/004083.png?rg=NaN
004084,国联安鑫隆混合C,https://j6.dfcfw.com/charts/StockPos/004084.png?rg=NaN
004087,银华添润定期开放债券A,https://j6.dfcfw.com/charts/StockPos/004087.png?rg=NaN
004089,汇添富鑫瑞债券A,https://j6.dfcfw.com/charts/StockPos/004089.png?rg=NaN
004090,汇添富鑫瑞债券C,https://j6.dfcfw.com/charts/StockPos/004090.png?rg=NaN
004091,博时沪港深价值优选A,https://j6.dfcfw.com/charts/StockPos/004091.png?rg=NaN
004092,博时沪港深价值优选C,https://j6.dfcfw.com/charts/StockPos/004092.png?rg=NaN
004093,金元顺安桉盛债券A,https://j6.dfcfw.com/charts/StockPos/004093.png?rg=NaN
004097,农银汇理日日鑫交易型货币A,https://j6.dfcfw.com/charts/StockPos/004097.png?rg=NaN
004098,前海开源港股通股息率50强,https://j6.dfcfw.com/charts/StockPos/004098.png?rg=NaN
004099,前海开源沪港深景气行业精选混合,https://j6.dfcfw.com/charts/StockPos/004099.png?rg=NaN
004100,鹏华安益增强混合D,https://j6.dfcfw.com/charts/StockPos/004100.png?rg=NaN
004101,国泰民安增益纯债A,https://j6.dfcfw.com/charts/StockPos/004101.png?rg=NaN
004102,中信保诚稳悦债券A,https://j6.dfcfw.com/charts/StockPos/004102.png?rg=NaN
004103,中信保诚稳悦债券C,https://j6.dfcfw.com/charts/StockPos/004103.png?rg=NaN
004104,中信保诚稳鑫债券A,https://j6.dfcfw.com/charts/StockPos/004104.png?rg=NaN
004105,中信保诚稳鑫债券C,https://j6.dfcfw.com/charts/StockPos/004105.png?rg=NaN
004106,中信保诚稳丰A,https://j6.dfcfw.com/charts/StockPos/004106.png?rg=NaN
004107,中信保诚稳丰C,https://j6.dfcfw.com/charts/StockPos/004107.png?rg=NaN
004108,中信保诚稳泰债券A,https://j6.dfcfw.com/charts/StockPos/004108.png?rg=NaN
004109,中信保诚稳泰债券C,https://j6.dfcfw.com/charts/StockPos/004109.png?rg=NaN
004117,大成惠祥纯债债券A,https://j6.dfcfw.com/charts/StockPos/004117.png?rg=NaN
004118,博时裕鹏纯债债券,https://j6.dfcfw.com/charts/StockPos/004118.png?rg=NaN
004119,广发创新驱动灵活配置混合,https://j6.dfcfw.com/charts/StockPos/004119.png?rg=NaN
004120,国富安享货币B,https://j6.dfcfw.com/charts/StockPos/004120.png?rg=NaN
004121,兴银现金添利A,https://j6.dfcfw.com/charts/StockPos/004121.png?rg=NaN
004122,兴银长益三个月定开债,https://j6.dfcfw.com/charts/StockPos/004122.png?rg=NaN
004123,兴银长盈定开债A,https://j6.dfcfw.com/charts/StockPos/004123.png?rg=NaN
004124,民生加银鑫升纯债,https://j6.dfcfw.com/charts/StockPos/004124.png?rg=NaN
004126,浦银安盛稳健增利债券A,https://j6.dfcfw.com/charts/StockPos/004126.png?rg=NaN
004127,鹏华丰康债券A,https://j6.dfcfw.com/charts/StockPos/004127.png?rg=NaN
004128,前海联合泳隆混合A,https://j6.dfcfw.com/charts/StockPos/004128.png?rg=NaN
004129,国联安鑫汇混合A,https://j6.dfcfw.com/charts/StockPos/004129.png?rg=NaN
004130,国联安鑫汇混合C,https://j6.dfcfw.com/charts/StockPos/004130.png?rg=NaN
004131,国联安鑫发混合A,https://j6.dfcfw.com/charts/StockPos/004131.png?rg=NaN
004132,国联安鑫发混合C,https://j6.dfcfw.com/charts/StockPos/004132.png?rg=NaN
004133,中航航行宝货币A,https://j6.dfcfw.com/charts/StockPos/004133.png?rg=NaN
004136,博时民泽纯债债券A,https://j6.dfcfw.com/charts/StockPos/004136.png?rg=NaN
004137,博时合惠货币B,https://j6.dfcfw.com/charts/StockPos/004137.png?rg=NaN
004138,上银鑫达灵活配置混合A,https://j6.dfcfw.com/charts/StockPos/004138.png?rg=NaN
004139,中邮军民融合灵活配置混合A,https://j6.dfcfw.com/charts/StockPos/004139.png?rg=NaN
004140,兴业福鑫债券,https://j6.dfcfw.com/charts/StockPos/004140.png?rg=NaN
004141,兴业瑞丰6个月定开债券A,https://j6.dfcfw.com/charts/StockPos/004141.png?rg=NaN
004142,招商盛合灵活混合A,https://j6.dfcfw.com/charts/StockPos/004142.png?rg=NaN
004143,招商盛合灵活混合C,https://j6.dfcfw.com/charts/StockPos/004143.png?rg=NaN
004148,圆信永丰多策略,https://j6.dfcfw.com/charts/StockPos/004148.png?rg=NaN
004151,先锋日添利A,https://j6.dfcfw.com/charts/StockPos/004151.png?rg=NaN
004152,先锋日添利B,https://j6.dfcfw.com/charts/StockPos/004152.png?rg=NaN
004153,中信保诚新悦混合A,https://j6.dfcfw.com/charts/StockPos/004153.png?rg=NaN
004154,中信保诚新悦混合B,https://j6.dfcfw.com/charts/StockPos/004154.png?rg=NaN
004155,中信保诚至泰中短债A,https://j6.dfcfw.com/charts/StockPos/004155.png?rg=NaN
004156,中信保诚至泰中短债C,https://j6.dfcfw.com/charts/StockPos/004156.png?rg=NaN
004157,中信保诚至诚混合A,https://j6.dfcfw.com/charts/StockPos/004157.png?rg=NaN
004158,中信保诚至诚混合B,https://j6.dfcfw.com/charts/StockPos/004158.png?rg=NaN
004167,安信活期宝货币B,https://j6.dfcfw.com/charts/StockPos/004167.png?rg=NaN
004168,博时富嘉纯债债券,https://j6.dfcfw.com/charts/StockPos/004168.png?rg=NaN
004169,万家现金增利货币A,https://j6.dfcfw.com/charts/StockPos/004169.png?rg=NaN
004170,万家现金增利货币B,https://j6.dfcfw.com/charts/StockPos/004170.png?rg=NaN
004173,嘉实增益宝货币A,https://j6.dfcfw.com/charts/StockPos/004173.png?rg=NaN
004178,圆信永丰丰润货币A,https://j6.dfcfw.com/charts/StockPos/004178.png?rg=NaN
004179,圆信永丰丰润货币B,https://j6.dfcfw.com/charts/StockPos/004179.png?rg=NaN
004180,南方宏元定开债,https://j6.dfcfw.com/charts/StockPos/004180.png?rg=NaN
004183,富国产业升级混合A,https://j6.dfcfw.com/charts/StockPos/004183.png?rg=NaN
004185,江信增利货币A,https://j6.dfcfw.com/charts/StockPos/004185.png?rg=NaN
004186,江信增利货币B,https://j6.dfcfw.com/charts/StockPos/004186.png?rg=NaN
004189,华商消费行业股票,https://j6.dfcfw.com/charts/StockPos/004189.png?rg=NaN
004190,招商沪深300指数增强A,https://j6.dfcfw.com/charts/StockPos/004190.png?rg=NaN
004191,招商沪深300指数增强C,https://j6.dfcfw.com/charts/StockPos/004191.png?rg=NaN
004192,招商中证500指数增强A,https://j6.dfcfw.com/charts/StockPos/004192.png?rg=NaN
004193,招商中证500指数增强C,https://j6.dfcfw.com/charts/StockPos/004193.png?rg=NaN
004194,招商中证1000指数增强A,https://j6.dfcfw.com/charts/StockPos/004194.png?rg=NaN
004195,招商中证1000指数增强C,https://j6.dfcfw.com/charts/StockPos/004195.png?rg=NaN
004198,华富天益货币A,https://j6.dfcfw.com/charts/StockPos/004198.png?rg=NaN
004199,华富天益货币B,https://j6.dfcfw.com/charts/StockPos/004199.png?rg=NaN
004200,博时富瑞纯债债券A,https://j6.dfcfw.com/charts/StockPos/004200.png?rg=NaN
004201,华夏财富宝货币B,https://j6.dfcfw.com/charts/StockPos/004201.png?rg=NaN
004202,华夏泰兴混合A,https://j6.dfcfw.com/charts/StockPos/004202.png?rg=NaN
004205,东方支柱产业灵活配置混合,https://j6.dfcfw.com/charts/StockPos/004205.png?rg=NaN
004206,华商元亨混合A,https://j6.dfcfw.com/charts/StockPos/004206.png?rg=NaN
004209,大成智惠量化多策略混合A,https://j6.dfcfw.com/charts/StockPos/004209.png?rg=NaN
004210,前海开源货币E,https://j6.dfcfw.com/charts/StockPos/004210.png?rg=NaN
004211,金鹰周期优选混合A,https://j6.dfcfw.com/charts/StockPos/004211.png?rg=NaN
004216,兴业安润货币A,https://j6.dfcfw.com/charts/StockPos/004216.png?rg=NaN
004217,兴业安润货币B,https://j6.dfcfw.com/charts/StockPos/004217.png?rg=NaN
004218,前海开源裕和混合A,https://j6.dfcfw.com/charts/StockPos/004218.png?rg=NaN
004220,长信纯债壹号债券C,https://j6.dfcfw.com/charts/StockPos/004220.png?rg=NaN
004221,长信量化先锋混合C,https://j6.dfcfw.com/charts/StockPos/004221.png?rg=NaN
004222,金信民旺债券A,https://j6.dfcfw.com/charts/StockPos/004222.png?rg=NaN
004223,金信多策略精选混合A,https://j6.dfcfw.com/charts/StockPos/004223.png?rg=NaN
004224,南方军工改革灵活配置混合A,https://j6.dfcfw.com/charts/StockPos/004224.png?rg=NaN
004225,国寿安保稳诚混合A,https://j6.dfcfw.com/charts/StockPos/004225.png?rg=NaN
004226,国寿安保稳诚混合C,https://j6.dfcfw.com/charts/StockPos/004226.png?rg=NaN
004227,泰信鑫利混合A,https://j6.dfcfw.com/charts/StockPos/004227.png?rg=NaN
